1.000000e-03, 9.085000e+03
1.299299e-03, 4.816000e+03
1.598599e-03, 2.888000e+03
1.897898e-03, 1.860000e+03
2.197197e-03, 1.269000e+03
2.496496e-03, 9.055000e+02
2.795796e-03, 6.716000e+02
3.095095e-03, 5.126000e+02
3.394394e-03, 3.995000e+02
3.693694e-03, 3.182000e+02
3.992993e-03, 2.579000e+02
4.292292e-03, 2.118000e+02
4.591592e-03, 1.763000e+02
4.890891e-03, 1.485000e+02
5.190190e-03, 1.262000e+02
5.489489e-03, 1.082000e+02
5.788789e-03, 9.358000e+01
6.088088e-03, 8.151000e+01
6.387387e-03, 7.143000e+01
6.686687e-03, 6.299000e+01
6.985986e-03, 5.586000e+01
7.285285e-03, 3.846000e+02
7.584585e-03, 3.487000e+02
7.883884e-03, 3.169000e+02
8.183183e-03, 2.887000e+02
8.482482e-03, 2.633000e+02
8.781782e-03, 2.407000e+02
9.081081e-03, 2.205000e+02
9.380380e-03, 2.024000e+02
9.679680e-03, 1.862000e+02
9.978979e-03, 1.717000e+02
1.027828e-02, 1.586000e+02
1.057758e-02, 1.469000e+02
1.087688e-02, 1.363000e+02
1.117618e-02, 1.268000e+02
1.147548e-02, 1.181000e+02
1.177477e-02, 1.102000e+02
1.207407e-02, 1.030000e+02
1.237337e-02, 9.640000e+01
1.267267e-02, 9.036000e+01
1.297197e-02, 8.483000e+01
1.327127e-02, 7.974000e+01
1.357057e-02, 7.504000e+01
1.386987e-02, 7.072000e+01
1.416917e-02, 6.672000e+01
1.446847e-02, 6.302000e+01
1.476777e-02, 5.958000e+01
1.506707e-02, 5.639000e+01
1.536637e-02, 5.343000e+01
1.566567e-02, 5.066000e+01
1.596496e-02, 4.808000e+01
1.626426e-02, 4.568000e+01
1.656356e-02, 4.343000e+01
1.686286e-02, 4.133000e+01
1.716216e-02, 3.936000e+01
1.746146e-02, 3.752000e+01
1.776076e-02, 3.578000e+01
1.806006e-02, 3.416000e+01
1.835936e-02, 3.263000e+01
1.865866e-02, 3.119000e+01
1.895796e-02, 2.983000e+01
1.925726e-02, 2.855000e+01
1.955656e-02, 2.735000e+01
1.985586e-02, 2.621000e+01
2.015516e-02, 2.513000e+01
2.045445e-02, 2.412000e+01
2.075375e-02, 2.315000e+01
2.105305e-02, 2.224000e+01
2.135235e-02, 2.137000e+01
2.165165e-02, 2.055000e+01
2.195095e-02, 1.977000e+01
2.225025e-02, 1.904000e+01
2.254955e-02, 1.833000e+01
2.284885e-02, 1.766000e+01
2.314815e-02, 1.703000e+01
2.344745e-02, 1.642000e+01
2.374675e-02, 1.584000e+01
2.404605e-02, 1.529000e+01
2.434535e-02, 1.477000e+01
2.464464e-02, 1.427000e+01
2.494394e-02, 1.379000e+01
2.524324e-02, 1.333000e+01
2.554254e-02, 1.289000e+01
2.584184e-02, 1.248000e+01
2.614114e-02, 1.208000e+01
2.644044e-02, 1.169000e+01
2.673974e-02, 1.133000e+01
2.703904e-02, 1.098000e+01
2.733834e-02, 1.064000e+01
2.763764e-02, 1.031000e+01
2.793694e-02, 1.001000e+01
2.823624e-02, 9.708000e+00
2.853554e-02, 9.422000e+00
2.883483e-02, 9.147000e+00
2.913413e-02, 8.884000e+00
2.943343e-02, 8.631000e+00
2.973273e-02, 8.386000e+00
3.003203e-02, 8.152000e+00
3.033133e-02, 7.926000e+00
3.063063e-02, 7.708000e+00
3.092993e-02, 7.499000e+00
3.122923e-02, 7.297000e+00
3.152853e-02, 7.102000e+00
3.182783e-02, 6.915000e+00
3.212713e-02, 6.734000e+00
3.242643e-02, 6.560000e+00
3.272573e-02, 6.391000e+00
3.302503e-02, 6.229000e+00
3.332432e-02, 6.072000e+00
3.362362e-02, 5.920000e+00
3.392292e-02, 5.774000e+00
3.422222e-02, 5.632000e+00
3.452152e-02, 5.495000e+00
3.482082e-02, 5.363000e+00
3.512012e-02, 5.235000e+00
3.541942e-02, 5.111000e+00
3.571872e-02, 4.991000e+00
3.601802e-02, 4.875000e+00
3.631732e-02, 4.762000e+00
3.661662e-02, 4.653000e+00
3.691592e-02, 4.548000e+00
3.721522e-02, 4.445000e+00
3.751451e-02, 4.346000e+00
3.781381e-02, 4.250000e+00
3.811311e-02, 4.157000e+00
3.841241e-02, 4.066000e+00
3.871171e-02, 3.978000e+00
3.901101e-02, 3.893000e+00
3.931031e-02, 3.811000e+00
3.960961e-02, 3.730000e+00
3.990891e-02, 3.652000e+00
4.020821e-02, 3.577000e+00
4.050751e-02, 3.503000e+00
4.080681e-02, 3.432000e+00
4.110611e-02, 3.362000e+00
4.140541e-02, 3.295000e+00
4.170470e-02, 3.229000e+00
4.200400e-02, 3.165000e+00
4.230330e-02, 3.103000e+00
4.260260e-02, 3.043000e+00
4.290190e-02, 2.984000e+00
4.320120e-02, 2.927000e+00
4.350050e-02, 2.871000e+00
4.379980e-02, 2.817000e+00
4.409910e-02, 2.764000e+00
4.439840e-02, 2.713000e+00
4.469770e-02, 2.663000e+00
4.499700e-02, 2.614000e+00
4.529630e-02, 2.567000e+00
4.559560e-02, 2.520000e+00
4.589489e-02, 2.475000e+00
4.619419e-02, 2.431000e+00
4.649349e-02, 2.388000e+00
4.679279e-02, 2.346000e+00
4.709209e-02, 2.306000e+00
4.739139e-02, 2.266000e+00
4.769069e-02, 2.227000e+00
4.798999e-02, 2.189000e+00
4.828929e-02, 2.152000e+00
4.858859e-02, 2.116000e+00
4.888789e-02, 2.081000e+00
4.918719e-02, 2.047000e+00
4.948649e-02, 2.013000e+00
4.978579e-02, 1.980000e+00
5.008509e-02, 1.948000e+00
5.038438e-02, 1.917000e+00
5.068368e-02, 1.886000e+00
5.098298e-02, 1.857000e+00
5.128228e-02, 1.827000e+00
5.158158e-02, 1.799000e+00
5.188088e-02, 1.771000e+00
5.218018e-02, 1.744000e+00
5.247948e-02, 1.717000e+00
5.277878e-02, 1.691000e+00
5.307808e-02, 1.666000e+00
5.337738e-02, 1.641000e+00
5.367668e-02, 1.616000e+00
5.397598e-02, 1.592000e+00
5.427528e-02, 1.569000e+00
5.457457e-02, 1.546000e+00
5.487387e-02, 1.524000e+00
5.517317e-02, 1.502000e+00
5.547247e-02, 1.481000e+00
5.577177e-02, 1.460000e+00
5.607107e-02, 1.439000e+00
5.637037e-02, 1.419000e+00
5.666967e-02, 1.399000e+00
5.696897e-02, 1.380000e+00
5.726827e-02, 1.361000e+00
5.756757e-02, 1.342000e+00
5.786687e-02, 1.324000e+00
5.816617e-02, 1.307000e+00
5.846547e-02, 1.289000e+00
5.876476e-02, 1.272000e+00
5.906406e-02, 1.255000e+00
5.936336e-02, 1.239000e+00
5.966266e-02, 1.223000e+00
5.996196e-02, 1.207000e+00
6.026126e-02, 1.191000e+00
6.056056e-02, 1.176000e+00
6.085986e-02, 1.161000e+00
6.115916e-02, 1.147000e+00
6.145846e-02, 1.132000e+00
6.175776e-02, 1.118000e+00
6.205706e-02, 1.105000e+00
6.235636e-02, 1.091000e+00
6.265566e-02, 1.078000e+00
6.295495e-02, 1.065000e+00
6.325425e-02, 1.052000e+00
6.355355e-02, 1.039000e+00
6.385285e-02, 1.027000e+00
6.415215e-02, 1.015000e+00
6.445145e-02, 1.003000e+00
6.475075e-02, 9.911000e-01
6.505005e-02, 9.797000e-01
6.534935e-02, 9.684000e-01
6.564865e-02, 9.573000e-01
6.594795e-02, 9.464000e-01
6.624725e-02, 9.358000e-01
6.654655e-02, 9.252000e-01
6.684585e-02, 9.149000e-01
6.714515e-02, 9.048000e-01
6.744444e-02, 8.948000e-01
6.774374e-02, 8.850000e-01
6.804304e-02, 8.754000e-01
6.834234e-02, 8.660000e-01
6.864164e-02, 8.566000e-01
6.894094e-02, 8.475000e-01
6.924024e-02, 8.385000e-01
6.953954e-02, 8.297000e-01
6.983884e-02, 8.210000e-01
7.013814e-02, 8.124000e-01
7.043744e-02, 8.040000e-01
7.073674e-02, 7.957000e-01
7.103604e-02, 7.876000e-01
7.133534e-02, 7.796000e-01
7.163463e-02, 7.717000e-01
7.193393e-02, 7.640000e-01
7.223323e-02, 7.564000e-01
7.253253e-02, 7.489000e-01
7.283183e-02, 7.415000e-01
7.313113e-02, 7.343000e-01
7.343043e-02, 7.271000e-01
7.372973e-02, 7.201000e-01
7.402903e-02, 7.132000e-01
7.432833e-02, 7.064000e-01
7.462763e-02, 6.996000e-01
7.492693e-02, 6.930000e-01
7.522623e-02, 6.866000e-01
7.552553e-02, 6.801000e-01
7.582482e-02, 6.738000e-01
7.612412e-02, 6.676000e-01
7.642342e-02, 6.615000e-01
7.672272e-02, 6.555000e-01
7.702202e-02, 6.496000e-01
7.732132e-02, 6.438000e-01
7.762062e-02, 6.380000e-01
7.791992e-02, 6.323000e-01
7.821922e-02, 6.268000e-01
7.851852e-02, 6.212000e-01
7.881782e-02, 6.158000e-01
7.911712e-02, 6.105000e-01
7.941642e-02, 6.052000e-01
7.971572e-02, 6.001000e-01
8.001502e-02, 5.950000e-01
8.031431e-02, 5.899000e-01
8.061361e-02, 5.849000e-01
8.091291e-02, 5.801000e-01
8.121221e-02, 5.752000e-01
8.151151e-02, 5.705000e-01
8.181081e-02, 5.658000e-01
8.211011e-02, 5.612000e-01
8.240941e-02, 5.566000e-01
8.270871e-02, 5.521000e-01
8.300801e-02, 5.477000e-01
8.330731e-02, 5.434000e-01
8.360661e-02, 5.390000e-01
8.390591e-02, 5.348000e-01
8.420521e-02, 5.306000e-01
8.450450e-02, 5.265000e-01
8.480380e-02, 5.224000e-01
8.510310e-02, 5.184000e-01
8.540240e-02, 5.144000e-01
8.570170e-02, 5.105000e-01
8.600100e-02, 5.067000e-01
8.630030e-02, 5.029000e-01
8.659960e-02, 4.991000e-01
8.689890e-02, 4.954000e-01
8.719820e-02, 4.917000e-01
8.749750e-02, 4.881000e-01
8.779680e-02, 4.846000e-01
8.809610e-02, 4.811000e-01
8.839540e-02, 4.776000e-01
8.869469e-02, 4.742000e-01
8.899399e-02, 4.708000e-01
8.929329e-02, 4.675000e-01
8.959259e-02, 4.642000e-01
8.989189e-02, 4.609000e-01
9.019119e-02, 4.577000e-01
9.049049e-02, 4.545000e-01
9.078979e-02, 4.514000e-01
9.108909e-02, 4.483000e-01
9.138839e-02, 4.453000e-01
9.168769e-02, 4.422000e-01
9.198699e-02, 4.393000e-01
9.228629e-02, 4.363000e-01
9.258559e-02, 4.334000e-01
9.288488e-02, 4.306000e-01
9.318418e-02, 4.277000e-01
9.348348e-02, 4.250000e-01
9.378278e-02, 4.222000e-01
9.408208e-02, 4.195000e-01
9.438138e-02, 4.168000e-01
9.468068e-02, 4.141000e-01
9.497998e-02, 4.115000e-01
9.527928e-02, 4.089000e-01
9.557858e-02, 4.063000e-01
9.587788e-02, 4.038000e-01
9.617718e-02, 4.013000e-01
9.647648e-02, 3.988000e-01
9.677578e-02, 3.964000e-01
9.707508e-02, 3.939000e-01
9.737437e-02, 3.916000e-01
9.767367e-02, 3.892000e-01
9.797297e-02, 3.869000e-01
9.827227e-02, 3.846000e-01
9.857157e-02, 3.823000e-01
9.887087e-02, 3.800000e-01
9.917017e-02, 3.778000e-01
9.946947e-02, 3.756000e-01
9.976877e-02, 3.734000e-01
1.000681e-01, 3.712000e-01
1.003674e-01, 3.691000e-01
1.006667e-01, 3.670000e-01
1.009660e-01, 3.649000e-01
1.012653e-01, 3.629000e-01
1.015646e-01, 3.609000e-01
1.018639e-01, 3.589000e-01
1.021632e-01, 3.569000e-01
1.024625e-01, 3.549000e-01
1.027618e-01, 3.530000e-01
1.030611e-01, 3.510000e-01
1.033604e-01, 3.491000e-01
1.036597e-01, 3.472000e-01
1.039590e-01, 3.454000e-01
1.042583e-01, 3.435000e-01
1.045576e-01, 3.417000e-01
1.048569e-01, 3.399000e-01
1.051562e-01, 3.381000e-01
1.054555e-01, 3.363000e-01
1.057548e-01, 3.347000e-01
1.060541e-01, 3.329000e-01
1.063534e-01, 3.312000e-01
1.066527e-01, 3.295000e-01
1.069520e-01, 3.278000e-01
1.072513e-01, 3.262000e-01
1.075506e-01, 3.245000e-01
1.078498e-01, 3.229000e-01
1.081491e-01, 3.213000e-01
1.084484e-01, 3.197000e-01
1.087477e-01, 3.182000e-01
1.090470e-01, 3.166000e-01
1.093463e-01, 3.151000e-01
1.096456e-01, 3.135000e-01
1.099449e-01, 3.121000e-01
1.102442e-01, 3.106000e-01
1.105435e-01, 3.091000e-01
1.108428e-01, 3.076000e-01
1.111421e-01, 3.062000e-01
1.114414e-01, 3.048000e-01
1.117407e-01, 3.033000e-01
1.120400e-01, 3.019000e-01
1.123393e-01, 3.005000e-01
1.126386e-01, 2.992000e-01
1.129379e-01, 2.978000e-01
1.132372e-01, 2.965000e-01
1.135365e-01, 2.951000e-01
1.138358e-01, 2.938000e-01
1.141351e-01, 2.925000e-01
1.144344e-01, 2.912000e-01
1.147337e-01, 2.899000e-01
1.150330e-01, 2.887000e-01
1.153323e-01, 2.874000e-01
1.156316e-01, 2.862000e-01
1.159309e-01, 2.849000e-01
1.162302e-01, 2.837000e-01
1.165295e-01, 2.825000e-01
1.168288e-01, 2.813000e-01
1.171281e-01, 2.801000e-01
1.174274e-01, 2.789000e-01
1.177267e-01, 2.778000e-01
1.180260e-01, 2.766000e-01
1.183253e-01, 2.755000e-01
1.186246e-01, 2.744000e-01
1.189239e-01, 2.732000e-01
1.192232e-01, 2.721000e-01
1.195225e-01, 2.710000e-01
1.198218e-01, 2.699000e-01
1.201211e-01, 2.688000e-01
1.204204e-01, 2.678000e-01
1.207197e-01, 2.667000e-01
1.210190e-01, 2.657000e-01
1.213183e-01, 2.646000e-01
1.216176e-01, 2.636000e-01
1.219169e-01, 2.626000e-01
1.222162e-01, 2.615000e-01
1.225155e-01, 2.605000e-01
1.228148e-01, 2.596000e-01
1.231141e-01, 2.586000e-01
1.234134e-01, 2.576000e-01
1.237127e-01, 2.566000e-01
1.240120e-01, 2.557000e-01
1.243113e-01, 2.547000e-01
1.246106e-01, 2.538000e-01
1.249099e-01, 2.528000e-01
1.252092e-01, 2.519000e-01
1.255085e-01, 2.510000e-01
1.258078e-01, 2.501000e-01
1.261071e-01, 2.492000e-01
1.264064e-01, 2.483000e-01
1.267057e-01, 2.474000e-01
1.270050e-01, 2.465000e-01
1.273043e-01, 2.457000e-01
1.276036e-01, 2.448000e-01
1.279029e-01, 2.439000e-01
1.282022e-01, 2.431000e-01
1.285015e-01, 2.422000e-01
1.288008e-01, 2.414000e-01
