1.000000e-03, 9.856000e+03
1.299299e-03, 5.978000e+03
1.598599e-03, 3.606000e+03
1.897898e-03, 2.338000e+03
2.197197e-03, 1.602000e+03
2.496496e-03, 1.147000e+03
2.795796e-03, 8.529000e+02
3.095095e-03, 6.525000e+02
3.394394e-03, 5.094000e+02
3.693694e-03, 4.062000e+02
3.992993e-03, 3.297000e+02
4.292292e-03, 2.710000e+02
4.591592e-03, 2.258000e+02
4.890891e-03, 1.903000e+02
5.190190e-03, 1.619000e+02
5.489489e-03, 1.389000e+02
5.788789e-03, 1.202000e+02
6.088088e-03, 1.047000e+02
6.387387e-03, 9.175000e+01
6.686687e-03, 8.091000e+01
6.985986e-03, 7.175000e+01
7.285285e-03, 6.396000e+01
7.584585e-03, 5.729000e+01
7.883884e-03, 5.154000e+01
8.183183e-03, 4.654000e+01
8.482482e-03, 3.152000e+02
8.781782e-03, 2.893000e+02
9.081081e-03, 2.662000e+02
9.380380e-03, 2.456000e+02
9.679680e-03, 2.269000e+02
9.978979e-03, 2.101000e+02
1.027828e-02, 1.948000e+02
1.057758e-02, 1.808000e+02
1.087688e-02, 1.682000e+02
1.117618e-02, 1.566000e+02
1.147548e-02, 1.461000e+02
1.177477e-02, 1.364000e+02
1.207407e-02, 1.275000e+02
1.237337e-02, 1.194000e+02
1.267267e-02, 1.120000e+02
1.297197e-02, 1.051000e+02
1.327127e-02, 9.884000e+01
1.357057e-02, 9.302000e+01
1.386987e-02, 8.766000e+01
1.416917e-02, 8.272000e+01
1.446847e-02, 7.814000e+01
1.476777e-02, 7.389000e+01
1.506707e-02, 6.995000e+01
1.536637e-02, 6.630000e+01
1.566567e-02, 6.290000e+01
1.596496e-02, 5.974000e+01
1.626426e-02, 5.679000e+01
1.656356e-02, 5.402000e+01
1.686286e-02, 5.144000e+01
1.716216e-02, 4.903000e+01
1.746146e-02, 4.677000e+01
1.776076e-02, 4.464000e+01
1.806006e-02, 4.264000e+01
1.835936e-02, 4.076000e+01
1.865866e-02, 3.899000e+01
1.895796e-02, 3.732000e+01
1.925726e-02, 3.575000e+01
1.955656e-02, 3.426000e+01
1.985586e-02, 3.285000e+01
2.015516e-02, 3.152000e+01
2.045445e-02, 3.026000e+01
